32.7716759	-117.2478826	106	265.2	99.65	4.134	184.85	-0.31
32.77167673	-117.2478248	103	266.3	98.59	4.1343	184.89	-0.31
32.77167812	-117.2477743	107	266	98.93	4.1346	184.93	-0.31
32.77168006	-117.2477184	108	266.6	98.37	4.135	184.97	-0.31
32.77168506	-117.2476507	107	265.2	99.81	4.1356	185.01	-0.31
32.77169479	-117.2475904	107	262.9	102.15	4.1364	185.05	-0.31
32.77169868	-117.2475337	111	264.3	100.79	4.1369	185.09	-0.31
32.77170173	-117.2474732	107	264.3	100.84	4.1374	185.14	-0.31
32.77170201	-117.2474187	108	266.4	98.77	4.1376	185.17	-0.31
32.77170229	-117.2473665	109	266.6	98.61	4.1379	185.21	-0.31
32.77170756	-117.2473032	105	265.2	100.05	4.1385	185.25	-0.31
32.77171062	-117.2472434	105	265.8	99.5	4.139	185.3	-0.31
32.77171145	-117.2471887	108	266.6	98.73	4.1393	185.33	-0.31
32.77171284	-117.2471265	103	266.8	98.58	4.1396	185.38	-0.31
32.77171562	-117.2470718	102	265.9	99.52	4.1401	185.42	-0.31
32.77171812	-117.2470193	100	266.7	98.75	4.1405	185.45	-0.31
32.77171812	-117.2469671	97	267.6	97.89	4.1407	185.49	-0.31
32.7717184	-117.2469082	94	267.4	98.13	4.141	185.53	-0.31
32.77172173	-117.2468498	88	266.6	98.97	4.1415	185.57	-0.31
32.77172618	-117.2467971	81	265.8	99.81	4.142	185.61	-0.31
32.77172979	-117.246739	81	265.6	100.05	4.1425	185.65	-0.31
32.77173062	-117.2466893	77	266.8	98.88	4.1428	185.68	-0.31
32.77173173	-117.2466329	77	266.8	98.92	4.1432	185.72	-0.31
32.77173534	-117.2465743	77	266.1	99.66	4.1437	185.76	-0.31
32.77172145	-117.2464987	84	274.5	91.32	4.1432	185.82	-0.31
32.77171618	-117.2464398	85	273.2	92.66	4.1432	185.86	-0.31
32.77171868	-117.2463851	86	272.2	93.7	4.1437	185.9	-0.31
32.7717184	-117.2463243	87	271.5	94.44	4.144	185.94	-0.31
32.77172062	-117.2462679	86	269.6	96.38	4.1444	185.98	-0.31
32.77172506	-117.2462101	83	267.9	98.12	4.145	186.02	-0.31
32.77172645	-117.2461546	81	268.8	97.26	4.1453	186.06	-0.31
32.7717259	-117.2460959	78	269	97.1	4.1456	186.1	-0.31
32.77173118	-117.2460437	71	266.3	99.83	4.1462	186.13	-0.31
32.77173006	-117.2459932	70	269.2	96.97	4.1464	186.17	-0.31
32.77172562	-117.2459354	66	270.8	95.41	4.1465	186.21	-0.31
32.77172701	-117.2458762	65	269.2	97.05	4.1469	186.25	-0.31
32.7717284	-117.2458168	64	269.3	96.99	4.1473	186.29	-0.31
32.77172868	-117.2457559	59	269.3	97.04	4.1476	186.34	-0.31
32.77172951	-117.2457021	58	269.3	97.07	4.148	186.37	-0.31
32.7717309	-117.2456398	57	269	97.42	4.1484	186.42	-0.31
32.77173784	-117.2455779	49	266.2	100.26	4.1492	186.46	-0.31
32.7717434	-117.2455187	51	266.4	100.1	4.1498	186.5	-0.31
32.77174173	-117.245459	50	268.6	97.94	4.1501	186.54	-0.31
32.77173951	-117.2454029	46	269.6	96.98	4.1503	186.58	-0.31
32.77174006	-117.2453432	41	269	97.62	4.1507	186.62	-0.31
32.77174451	-117.2452876	38	267.7	98.96	4.1512	186.66	-0.31
32.77174868	-117.2452279	40	267.5	99.2	4.1518	186.7	-0.31
32.77175118	-117.245169	40	267.5	99.24	4.1523	186.74	-0.31
32.7717559	-117.2451162	42	266.3	100.48	4.1529	186.78	-0.31
32.77176006	-117.2450604	41	266.3	100.52	4.1535	186.82	-0.31
32.77176229	-117.2450037	37	266.9	99.96	4.154	186.86	-0.31
32.77176368	-117.2449476	37	267.4	99.5	4.1544	186.9	-0.31
32.77176673	-117.2448873	32	267.3	99.64	4.155	186.94	-0.31
32.77176951	-117.2448298	31	267.6	99.38	4.1555	186.98	-0.31
32.77177229	-117.2447704	32	267.4	99.62	4.156	187.02	-0.31
32.77177479	-117.244709	29	267.8	99.26	4.1565	187.06	-0.31
32.7717784	-117.2446548	33	267	100.1	4.1571	187.1	-0.31
32.7717809	-117.2445984	35	267.6	99.54	4.1576	187.14	-0.31
32.77178284	-117.2445315	32	267.9	99.28	4.1581	187.18	-0.31
